"","items","support","transIdenticalToItemsets","count"
"12070","{car,nvidia}",0.000170305000774114,22,22
"12071","{car,year}",0.000309645455952934,40,40
"12072","{car,look}",0.000263198637559994,34,34
"12073","{car,use}",0.000317386592351757,41,41
"12074","{car,work}",0.000317386592351757,41,41
"12075","{car,well}",0.00018578727357176,24,24
"12076","{car,come}",0.000270939773958817,35,35
"12077","{car,tech}",0.000178046137172937,23,23
"12078","{car,way}",0.000325127728750581,42,42
"12079","{car,say}",0.000270939773958817,35,35
"12080","{actually,car}",0.000201269546369407,26,26
"12081","{car,make}",0.0002322340919647,30,30
"12082","{car,company}",0.000309645455952934,40,40
"12083","{apple,car}",0.00020901068276823,27,27
"12084","{car,mean}",0.000178046137172937,23,23
"12085","{car,lol}",0.000216751819167054,28,28
"12086","{car,right}",0.000178046137172937,23,23
"12087","{car,wait}",0.000170305000774114,22,22
"12088","{car,play}",0.000170305000774114,22,22
"12089","{car,run}",0.00020901068276823,27,27
"12090","{car,let}",0.000170305000774114,22,22
"12091","{car,pay}",0.00018578727357176,24,24
"12092","{car,stop}",0.000239975228363524,31,31
"12093","{car,oh}",0.000178046137172937,23,23
"12094","{car,tell}",0.000170305000774114,22,22
"12095","{car,power}",0.000178046137172937,23,23
"12096","{like,today}",0.000735407957888218,95,95
"12097","{good,today}",0.000557361820715281,72,72
"12098","{people,today}",0.000301904319554111,39,39
"12099","{new,today}",0.000340610001548227,44,44
"12100","{buy,today}",0.000379315683542344,49,49
"12101","{amd,today}",0.000309645455952934,40,40
"12102","{time,today}",0.000301904319554111,39,39
"12103","{get,today}",0.000441244774732931,57,57
"12104","{know,today}",0.00025545750116117,33,33
"12105","{linus,today}",0.000526397275119988,68,68
"12106","{think,today}",0.000294163183155287,38,38
"12107","{today,video}",0.000510915002322341,66,66
"12108","{game,today}",0.000348351137947051,45,45
"12109","{today,want}",0.0002322340919647,30,30
"12110","{nt,today}",0.000263198637559994,34,34
"12111","{go,today}",0.000317386592351757,41,41
"12112","{need,today}",0.00020901068276823,27,27
"12113","{intel,today}",0.0002322340919647,30,30
"12114","{thing,today}",0.000216751819167054,28,28
"12115","{today,year}",0.000363833410744697,47,47
"12116","{look,today}",0.000541879547917634,70,70
"12117","{today,use}",0.00020901068276823,27,27
"12118","{card,today}",0.00018578727357176,24,24
"12119","{today,work}",0.000286422046756464,37,37
"12120","{today,well}",0.000193528409970584,25,25
"12121","{come,today}",0.000286422046756464,37,37
"12122","{riley,today}",0.000627032048304691,81,81
"12123","{tech,today}",0.000634773184703514,82,82
"12124","{say,today}",0.00018578727357176,24,24
"12125","{actually,today}",0.000193528409970584,25,25
"12126","{guy,today}",0.000239975228363524,31,31
"12127","{news,today}",0.000580585229911751,75,75
"12128","{love,today}",0.000193528409970584,25,25
"12129","{gpu,today}",0.000178046137172937,23,23
"12130","{today,watch}",0.000270939773958817,35,35
"12131","{right,today}",0.00018578727357176,24,24
"12132","{great,today}",0.0002322340919647,30,30
"12133","{day,today}",0.000325127728750581,42,42
"12134","{old,today}",0.000170305000774114,22,22
"12135","{gaming,today}",0.00018578727357176,24,24
"12136","{see,today}",0.000216751819167054,28,28
"12137","{cpu,today}",0.000178046137172937,23,23
"12138","{bit,today}",0.000170305000774114,22,22
"12139","{point,today}",0.000178046137172937,23,23
"12140","{man,today}",0.000170305000774114,22,22
"12141","{different,today}",0.000239975228363524,31,31
"12142","{like,suck}",0.000743149094287041,96,96
"12143","{good,suck}",0.000503173865923518,65,65
"12144","{people,suck}",0.000402539092738814,52,52
"12145","{new,suck}",0.000340610001548227,44,44
"12146","{buy,suck}",0.000448985911131754,58,58
"12147","{amd,suck}",0.000704443412292925,91,91
"12148","{suck,time}",0.000410280229137637,53,53
"12149","{get,suck}",0.000301904319554111,39,39
"12150","{know,suck}",0.000387056819941167,50,50
"12151","{linus,suck}",0.000278680910357641,36,36
"12152","{suck,think}",0.000348351137947051,45,45
"12153","{suck,video}",0.000286422046756464,37,37
"12154","{game,suck}",0.000472209320328224,61,61
"12155","{suck,want}",0.000379315683542344,49,49
"12156","{nt,suck}",0.000433503638334107,56,56
"12157","{go,suck}",0.000263198637559994,34,34
"12158","{need,suck}",0.00025545750116117,33,33
"12159","{intel,suck}",0.000503173865923518,65,65
"12160","{suck,thing}",0.000301904319554111,39,39
"12161","{nvidia,suck}",0.000379315683542344,49,49
"12162","{suck,year}",0.000294163183155287,38,38
"12163","{look,suck}",0.00018578727357176,24,24
"12164","{suck,use}",0.000379315683542344,49,49
"12165","{card,suck}",0.000216751819167054,28,28
"12166","{suck,work}",0.000216751819167054,28,28
"12167","{suck,well}",0.000286422046756464,37,37
"12168","{come,suck}",0.000247716364762347,32,32
"12169","{riley,suck}",0.00018578727357176,24,24
"12170","{suck,tech}",0.000170305000774114,22,22
"12171","{suck,way}",0.000263198637559994,34,34
"12172","{say,suck}",0.00020901068276823,27,27
"12173","{actually,suck}",0.000239975228363524,31,31
"12174","{guy,suck}",0.000294163183155287,38,38
"12175","{make,suck}",0.000170305000774114,22,22
"12176","{company,suck}",0.000224492955565877,29,29
"12177","{gpu,suck}",0.000239975228363524,31,31
"12178","{apple,suck}",0.000286422046756464,37,37
"12179","{price,suck}",0.000201269546369407,26,26
"12180","{mean,suck}",0.000170305000774114,22,22
"12181","{lol,suck}",0.00018578727357176,24,24
"12182","{suck,try}",0.000309645455952934,40,40
"12183","{play,suck}",0.000224492955565877,29,29
"12184","{pc,suck}",0.0002322340919647,30,30
"12185","{bad,suck}",0.000317386592351757,41,41
"12186","{money,suck}",0.000216751819167054,28,28
"12187","{great,suck}",0.000178046137172937,23,23
"12188","{old,suck}",0.00018578727357176,24,24
"12189","{big,suck}",0.00018578727357176,24,24
"12190","{phone,suck}",0.000247716364762347,32,32
"12191","{long,suck}",0.00020901068276823,27,27
"12192","{stop,suck}",0.000170305000774114,22,22
"12193","{google,suck}",0.00020901068276823,27,27
"12194","{10,suck}",0.000216751819167054,28,28
"12195","{cpu,suck}",0.000201269546369407,26,26
"12196","{suck,wo}",0.000178046137172937,23,23
"12197","{suck,war}",0.000178046137172937,23,23
"12198","{20,like}",0.000851525003870568,110,110
"12199","{20,good}",0.000371574547143521,48,48
"12200","{20,people}",0.000371574547143521,48,48
"12201","{20,new}",0.000332868865149404,43,43
"12202","{20,buy}",0.000356092274345874,46,46
"12203","{20,amd}",0.000317386592351757,41,41
"12204","{20,time}",0.000356092274345874,46,46
"12205","{20,get}",0.000325127728750581,42,42
"12206","{20,know}",0.00020901068276823,27,27
"12207","{20,think}",0.000301904319554111,39,39
"12208","{20,video}",0.000247716364762347,32,32
"12209","{20,game}",0.000410280229137637,53,53
"12210","{20,want}",0.000448985911131754,58,58
"12211","{20,nt}",0.000247716364762347,32,32
"12212","{20,go}",0.000464468183929401,60,60
"12213","{20,need}",0.000270939773958817,35,35
"12214","{20,intel}",0.000301904319554111,39,39
"12215","{20,thing}",0.000216751819167054,28,28
"12216","{20,nvidia}",0.000363833410744697,47,47
"12217","{20,year}",0.000828301594674098,107,107
"12218","{20,look}",0.000201269546369407,26,26
"12219","{20,use}",0.000263198637559994,34,34
"12220","{20,card}",0.000479950456727048,62,62
"12221","{20,work}",0.00018578727357176,24,24
"12222","{20,well}",0.000294163183155287,38,38
"12223","{20,come}",0.000216751819167054,28,28
"12224","{20,way}",0.00020901068276823,27,27
"12225","{20,say}",0.000170305000774114,22,22
"12226","{20,actually}",0.0002322340919647,30,30
"12227","{20,make}",0.000193528409970584,25,25
"12228","{20,gpu}",0.0002322340919647,30,30
"12229","{20,price}",0.000317386592351757,41,41
"12230","{20,mean}",0.00020901068276823,27,27
"12231","{20,lol}",0.000178046137172937,23,23
"12232","{20,wait}",0.00020901068276823,27,27
"12233","{20,play}",0.000201269546369407,26,26
"12234","{20,bad}",0.000216751819167054,28,28
"12235","{20,day}",0.000201269546369407,26,26
"12236","{20,sell}",0.000178046137172937,23,23
"12237","{20,pay}",0.0002322340919647,30,30
"12238","{20,old}",0.000170305000774114,22,22
"12239","{10,20}",0.000503173865923518,65,65
"12240","{20,rtx}",0.000201269546369407,26,26
"12241","{20,performance}",0.00018578727357176,24,24
"12242","{20,series}",0.000495432729524694,64,64
"12243","{20,point}",0.000178046137172937,23,23
"12244","{20,probably}",0.000170305000774114,22,22
"12245","{20,ago}",0.000224492955565877,29,29
"12246","{20,cost}",0.000170305000774114,22,22
"12247","{20,second}",0.000201269546369407,26,26
"12248","{20,30}",0.000247716364762347,32,32
"12249","{20,gb}",0.000348351137947051,45,45
"12250","{hell,like}",0.000843783867471745,109,109
"12251","{good,hell}",0.000394797956339991,51,51
"12252","{hell,people}",0.000456727047530577,59,59
"12253","{hell,new}",0.000309645455952934,40,40
"12254","{buy,hell}",0.000402539092738814,52,52
"12255","{amd,hell}",0.000239975228363524,31,31
"12256","{hell,time}",0.000332868865149404,43,43
"12257","{get,hell}",0.000309645455952934,40,40
"12258","{hell,know}",0.000433503638334107,56,56
"12259","{hell,linus}",0.000325127728750581,42,42
"12260","{hell,think}",0.00020901068276823,27,27
"12261","{hell,video}",0.000387056819941167,50,50
"12262","{game,hell}",0.000348351137947051,45,45
"12263","{hell,want}",0.000286422046756464,37,37
"12264","{hell,nt}",0.000278680910357641,36,36
"12265","{go,hell}",0.000410280229137637,53,53
"12266","{hell,need}",0.000278680910357641,36,36
"12267","{hell,intel}",0.0002322340919647,30,30
"12268","{hell,thing}",0.0002322340919647,30,30
"12269","{hell,nvidia}",0.000286422046756464,37,37
"12270","{hell,year}",0.000317386592351757,41,41
"12271","{hell,look}",0.000332868865149404,43,43
"12272","{hell,use}",0.000239975228363524,31,31
"12273","{card,hell}",0.000239975228363524,31,31
"12274","{hell,work}",0.000201269546369407,26,26
"12275","{hell,well}",0.00020901068276823,27,27
"12276","{come,hell}",0.000301904319554111,39,39
"12277","{hell,riley}",0.00018578727357176,24,24
"12278","{hell,way}",0.000247716364762347,32,32
"12279","{hell,say}",0.000224492955565877,29,29
"12280","{actually,hell}",0.000170305000774114,22,22
"12281","{guy,hell}",0.000278680910357641,36,36
"12282","{hell,make}",0.000224492955565877,29,29
"12283","{hell,news}",0.00020901068276823,27,27
"12284","{hell,love}",0.000170305000774114,22,22
"12285","{apple,hell}",0.000193528409970584,25,25
"12286","{hell,price}",0.000178046137172937,23,23
"12287","{hell,mean}",0.000263198637559994,34,34
"12288","{hell,lol}",0.000170305000774114,22,22
"12289","{hell,watch}",0.00018578727357176,24,24
"12290","{hell,right}",0.00018578727357176,24,24
"12291","{hell,wait}",0.000239975228363524,31,31
"12292","{hell,play}",0.000201269546369407,26,26
"12293","{hell,pc}",0.000170305000774114,22,22
"12294","{day,hell}",0.000170305000774114,22,22
"12295","{google,hell}",0.000170305000774114,22,22
"12296","{hell,oh}",0.000193528409970584,25,25
"12297","{hell,shit}",0.000178046137172937,23,23
"12298","{hell,sure}",0.000193528409970584,25,25
"12299","{hell,na}",0.000178046137172937,23,23
"12300","{gon,hell}",0.000170305000774114,22,22
"12301","{hell,yeah}",0.000688961139495278,89,89
"12302","{hell,month}",0.000170305000774114,22,22
"12303","{like,place}",0.000727666821489395,94,94
"12304","{good,place}",0.000270939773958817,35,35
"12305","{people,place}",0.000479950456727048,62,62
"12306","{new,place}",0.000371574547143521,48,48
"12307","{buy,place}",0.000356092274345874,46,46
"12308","{place,time}",0.000301904319554111,39,39
"12309","{get,place}",0.000309645455952934,40,40
"12310","{know,place}",0.000363833410744697,47,47
"12311","{place,think}",0.000325127728750581,42,42
"12312","{place,video}",0.00018578727357176,24,24
"12313","{game,place}",0.000309645455952934,40,40
"12314","{place,want}",0.000348351137947051,45,45
"12315","{nt,place}",0.000193528409970584,25,25
"12316","{go,place}",0.000363833410744697,47,47
"12317","{need,place}",0.000363833410744697,47,47
"12318","{intel,place}",0.000201269546369407,26,26
"12319","{place,thing}",0.000325127728750581,42,42
"12320","{nvidia,place}",0.000178046137172937,23,23
"12321","{place,year}",0.000239975228363524,31,31
"12322","{look,place}",0.00025545750116117,33,33
"12323","{place,use}",0.000286422046756464,37,37
"12324","{place,work}",0.000294163183155287,38,38
"12325","{place,well}",0.000309645455952934,40,40
"12326","{come,place}",0.00018578727357176,24,24
"12327","{place,tech}",0.000247716364762347,32,32
"12328","{place,way}",0.000216751819167054,28,28
"12329","{place,say}",0.00018578727357176,24,24
"12330","{actually,place}",0.00018578727357176,24,24
"12331","{make,place}",0.000239975228363524,31,31
"12332","{news,place}",0.00020901068276823,27,27
"12333","{company,place}",0.000193528409970584,25,25
"12334","{apple,place}",0.000247716364762347,32,32
"12335","{place,try}",0.000201269546369407,26,26
"12336","{bad,place}",0.000178046137172937,23,23
"12337","{let,place}",0.00020901068276823,27,27
"12338","{big,place}",0.000224492955565877,29,29
"12339","{place,take}",0.000193528409970584,25,25
"12340","{find,place}",0.000178046137172937,23,23
"12341","{place,product}",0.00018578727357176,24,24
"12342","{place,world}",0.00018578727357176,24,24
"12343","{place,reason}",0.00018578727357176,24,24
"12344","{gb,like}",0.000588326366310574,76,76
"12345","{gb,good}",0.000301904319554111,39,39
"12346","{gb,people}",0.000193528409970584,25,25
"12347","{gb,new}",0.000294163183155287,38,38
"12348","{buy,gb}",0.000441244774732931,57,57
"12349","{amd,gb}",0.000332868865149404,43,43
"12350","{gb,time}",0.000178046137172937,23,23
"12351","{gb,get}",0.000348351137947051,45,45
"12352","{gb,know}",0.000224492955565877,29,29
"12353","{gb,think}",0.00025545750116117,33,33
"12354","{gb,video}",0.000178046137172937,23,23
"12355","{game,gb}",0.000479950456727048,62,62
"12356","{gb,want}",0.000356092274345874,46,46
"12357","{gb,nt}",0.000294163183155287,38,38
"12358","{gb,go}",0.000270939773958817,35,35
"12359","{gb,need}",0.000425762501935284,55,55
"12360","{gb,nvidia}",0.000510915002322341,66,66
"12361","{gb,year}",0.000332868865149404,43,43
"12362","{gb,use}",0.000356092274345874,46,46
"12363","{card,gb}",0.000665737730298808,86,86
"12364","{gb,work}",0.000178046137172937,23,23
"12365","{gb,well}",0.00025545750116117,33,33
"12366","{come,gb}",0.000201269546369407,26,26
"12367","{actually,gb}",0.000224492955565877,29,29
"12368","{gb,gpu}",0.000472209320328224,61,61
"12369","{gb,price}",0.000418021365536461,54,54
"12370","{gb,lol}",0.000193528409970584,25,25
"12371","{gb,wait}",0.000239975228363524,31,31
"12372","{gb,play}",0.000247716364762347,32,32
"12373","{gb,pc}",0.000278680910357641,36,36
"12374","{gb,run}",0.000301904319554111,39,39
"12375","{gb,old}",0.000170305000774114,22,22
"12376","{gb,phone}",0.000170305000774114,22,22
"12377","{gb,high}",0.000239975228363524,31,31
"12378","{gaming,gb}",0.000239975228363524,31,31
"12379","{10,gb}",0.000472209320328224,61,61
"12380","{gb,rtx}",0.000394797956339991,51,51
"12381","{cpu,gb}",0.000178046137172937,23,23
"12382","{gb,release}",0.00018578727357176,24,24
"12383","{gb,performance}",0.000178046137172937,23,23
"12384","{gb,series}",0.000170305000774114,22,22
"12385","{build,gb}",0.000216751819167054,28,28
"12386","{gb,ryzen}",0.000178046137172937,23,23
"12387","{gb,graphic}",0.000170305000774114,22,22
"12388","{100,gb}",0.000239975228363524,31,31
"12389","{gb,month}",0.000193528409970584,25,25
"12390","{gb,low}",0.00018578727357176,24,24
"12391","{core,gb}",0.000216751819167054,28,28
"12392","{gb,super}",0.00018578727357176,24,24
"12393","{gb,upgrade}",0.000170305000774114,22,22
"12394","{gb,laptop}",0.000178046137172937,23,23
"12395","{300,gb}",0.000170305000774114,22,22
"12396","{like,wow}",0.000828301594674098,107,107
"12397","{good,wow}",0.000456727047530577,59,59
"12398","{people,wow}",0.000394797956339991,51,51
"12399","{new,wow}",0.000448985911131754,58,58
"12400","{buy,wow}",0.000278680910357641,36,36
"12401","{amd,wow}",0.000263198637559994,34,34
"12402","{time,wow}",0.000418021365536461,54,54
"12403","{get,wow}",0.000510915002322341,66,66
"12404","{know,wow}",0.000394797956339991,51,51
"12405","{linus,wow}",0.000913454095061155,118,118
"12406","{think,wow}",0.000325127728750581,42,42
"12407","{video,wow}",0.000472209320328224,61,61
"12408","{game,wow}",0.000332868865149404,43,43
"12409","{want,wow}",0.0002322340919647,30,30
"12410","{nt,wow}",0.000363833410744697,47,47
"12411","{go,wow}",0.000356092274345874,46,46
"12412","{need,wow}",0.000170305000774114,22,22
"12413","{intel,wow}",0.00025545750116117,33,33
"12414","{thing,wow}",0.000263198637559994,34,34
"12415","{nvidia,wow}",0.000263198637559994,34,34
"12416","{wow,year}",0.00025545750116117,33,33
"12417","{look,wow}",0.000448985911131754,58,58
"12418","{use,wow}",0.00020901068276823,27,27
"12419","{card,wow}",0.00025545750116117,33,33
"12420","{work,wow}",0.000178046137172937,23,23
"12421","{well,wow}",0.000193528409970584,25,25
"12422","{come,wow}",0.000263198637559994,34,34
"12423","{riley,wow}",0.000410280229137637,53,53
"12424","{tech,wow}",0.000309645455952934,40,40
"12425","{way,wow}",0.0002322340919647,30,30
"12426","{say,wow}",0.00020901068276823,27,27
"12427","{actually,wow}",0.000317386592351757,41,41
"12428","{guy,wow}",0.000356092274345874,46,46
"12429","{make,wow}",0.000170305000774114,22,22
"12430","{news,wow}",0.000294163183155287,38,38
"12431","{company,wow}",0.00018578727357176,24,24
"12432","{gpu,wow}",0.000170305000774114,22,22
"12433","{apple,wow}",0.000224492955565877,29,29
"12434","{lol,wow}",0.000224492955565877,29,29
"12435","{watch,wow}",0.000216751819167054,28,28
"12436","{right,wow}",0.000216751819167054,28,28
"12437","{wait,wow}",0.000201269546369407,26,26
"12438","{play,wow}",0.000588326366310574,76,76
"12439","{pc,wow}",0.000216751819167054,28,28
"12440","{bad,wow}",0.000216751819167054,28,28
"12441","{money,wow}",0.000178046137172937,23,23
"12442","{great,wow}",0.00025545750116117,33,33
"12443","{run,wow}",0.00018578727357176,24,24
"12444","{day,wow}",0.000193528409970584,25,25
"12445","{long,wow}",0.000170305000774114,22,22
"12446","{google,wow}",0.000170305000774114,22,22
"12447","{see,wow}",0.0002322340919647,30,30
"12448","{oh,wow}",0.000441244774732931,57,57
"12449","{ad,wow}",0.000193528409970584,25,25
"12450","{ago,wow}",0.000178046137172937,23,23
"12451","{nice,wow}",0.00018578727357176,24,24
"12452","{finally,wow}",0.000170305000774114,22,22
"12453","{30,like}",0.000719925685090571,93,93
"12454","{30,good}",0.000294163183155287,38,38
"12455","{30,people}",0.000394797956339991,51,51
"12456","{30,new}",0.000309645455952934,40,40
"12457","{30,buy}",0.000363833410744697,47,47
"12458","{30,amd}",0.000216751819167054,28,28
"12459","{30,time}",0.000309645455952934,40,40
"12460","{30,get}",0.000332868865149404,43,43
"12461","{30,know}",0.000247716364762347,32,32
"12462","{30,think}",0.000394797956339991,51,51
"12463","{30,video}",0.00025545750116117,33,33
"12464","{30,game}",0.000418021365536461,54,54
"12465","{30,want}",0.000286422046756464,37,37
"12466","{30,nt}",0.000356092274345874,46,46
"12467","{30,go}",0.000301904319554111,39,39
"12468","{30,need}",0.000224492955565877,29,29
"12469","{30,thing}",0.000201269546369407,26,26
"12470","{30,nvidia}",0.000317386592351757,41,41
"12471","{30,year}",0.000464468183929401,60,60
"12472","{30,look}",0.000224492955565877,29,29
"12473","{30,use}",0.000270939773958817,35,35
"12474","{30,card}",0.000557361820715281,72,72
"12475","{30,well}",0.00025545750116117,33,33
"12476","{30,come}",0.00025545750116117,33,33
"12477","{30,tech}",0.000178046137172937,23,23
"12478","{30,actually}",0.000201269546369407,26,26
"12479","{30,make}",0.00020901068276823,27,27
"12480","{30,gpu}",0.000278680910357641,36,36
"12481","{30,apple}",0.000363833410744697,47,47
"12482","{30,price}",0.000317386592351757,41,41
"12483","{30,mean}",0.000170305000774114,22,22
"12484","{30,lol}",0.000178046137172937,23,23
"12485","{30,try}",0.000224492955565877,29,29
"12486","{30,wait}",0.000178046137172937,23,23
"12487","{30,play}",0.000263198637559994,34,34
"12488","{30,pc}",0.000201269546369407,26,26
"12489","{30,money}",0.000201269546369407,26,26
"12490","{30,run}",0.000239975228363524,31,31
"12491","{30,day}",0.0002322340919647,30,30
"12492","{30,sell}",0.000247716364762347,32,32
"12493","{30,let}",0.000170305000774114,22,22
"12494","{30,pay}",0.0002322340919647,30,30
"12495","{30,old}",0.000239975228363524,31,31
"12496","{30,high}",0.00018578727357176,24,24
"12497","{30,rtx}",0.000332868865149404,43,43
"12498","{30,take}",0.0002322340919647,30,30
"12499","{30,series}",0.000867007276668215,112,112
"12500","{30,cost}",0.00020901068276823,27,27
"12501","{30,store}",0.00025545750116117,33,33
"12502","{30,stock}",0.000178046137172937,23,23
"12503","{30,second}",0.000294163183155287,38,38
"12504","{30,steam}",0.00018578727357176,24,24
"12505","{like,show}",0.000812819321876451,105,105
"12506","{good,show}",0.000371574547143521,48,48
"12507","{people,show}",0.000387056819941167,50,50
"12508","{new,show}",0.000340610001548227,44,44
"12509","{amd,show}",0.000410280229137637,53,53
"12510","{show,time}",0.000356092274345874,46,46
"12511","{get,show}",0.000309645455952934,40,40
"12512","{know,show}",0.000317386592351757,41,41
"12513","{linus,show}",0.000472209320328224,61,61
"12514","{show,think}",0.000340610001548227,44,44
"12515","{show,video}",0.000634773184703514,82,82
"12516","{game,show}",0.000387056819941167,50,50
"12517","{show,want}",0.000224492955565877,29,29
"12518","{nt,show}",0.000239975228363524,31,31
"12519","{go,show}",0.000317386592351757,41,41
"12520","{need,show}",0.000317386592351757,41,41
"12521","{intel,show}",0.000286422046756464,37,37
"12522","{show,thing}",0.000317386592351757,41,41
"12523","{nvidia,show}",0.000216751819167054,28,28
"12524","{show,year}",0.000332868865149404,43,43
"12525","{look,show}",0.000193528409970584,25,25
"12526","{show,use}",0.0002322340919647,30,30
"12527","{show,work}",0.000224492955565877,29,29
"12528","{show,well}",0.00020901068276823,27,27
"12529","{come,show}",0.000193528409970584,25,25
"12530","{riley,show}",0.000224492955565877,29,29
"12531","{show,tech}",0.00018578727357176,24,24
"12532","{show,way}",0.00025545750116117,33,33
"12533","{say,show}",0.000356092274345874,46,46
"12534","{actually,show}",0.0002322340919647,30,30
"12535","{guy,show}",0.000193528409970584,25,25
"12536","{news,show}",0.00020901068276823,27,27
"12537","{love,show}",0.000170305000774114,22,22
"12538","{gpu,show}",0.000170305000774114,22,22
"12539","{apple,show}",0.000201269546369407,26,26
"12540","{show,watch}",0.000309645455952934,40,40
"12541","{show,try}",0.00020901068276823,27,27
"12542","{play,show}",0.00018578727357176,24,24
"12543","{bad,show}",0.000224492955565877,29,29
"12544","{great,show}",0.00020901068276823,27,27
"12545","{phone,show}",0.00018578727357176,24,24
"12546","{google,show}",0.000170305000774114,22,22
"12547","{see,show}",0.000201269546369407,26,26
"12548","{show,talk}",0.000301904319554111,39,39
"12549","{ad,show}",0.000201269546369407,26,26
"12550","{show,youtube}",0.0002322340919647,30,30
"12551","{screen,show}",0.00018578727357176,24,24
"12552","{god,like}",0.000758631367084688,98,98
"12553","{god,good}",0.000402539092738814,52,52
"12554","{god,people}",0.000332868865149404,43,43
"12555","{god,new}",0.00025545750116117,33,33
"12556","{buy,god}",0.00025545750116117,33,33
"12557","{amd,god}",0.00020901068276823,27,27
"12558","{god,time}",0.000332868865149404,43,43
"12559","{get,god}",0.000441244774732931,57,57
"12560","{god,know}",0.000402539092738814,52,52
"12561","{god,linus}",0.000456727047530577,59,59
"12562","{god,think}",0.000216751819167054,28,28
"12563","{god,video}",0.000294163183155287,38,38
"12564","{game,god}",0.000247716364762347,32,32
"12565","{god,want}",0.000263198637559994,34,34
"12566","{god,nt}",0.000332868865149404,43,43
"12567","{go,god}",0.000201269546369407,26,26
"12568","{god,need}",0.000286422046756464,37,37
"12569","{god,intel}",0.000170305000774114,22,22
"12570","{god,thing}",0.000193528409970584,25,25
"12571","{god,nvidia}",0.00020901068276823,27,27
"12572","{god,year}",0.0002322340919647,30,30
"12573","{god,look}",0.000270939773958817,35,35
"12574","{god,work}",0.000239975228363524,31,31
"12575","{come,god}",0.000332868865149404,43,43
"12576","{god,riley}",0.000557361820715281,72,72
"12577","{god,tech}",0.000356092274345874,46,46
"12578","{god,way}",0.00018578727357176,24,24
"12579","{god,say}",0.000247716364762347,32,32
"12580","{god,guy}",0.000348351137947051,45,45
"12581","{god,news}",0.000317386592351757,41,41
"12582","{god,love}",0.000758631367084688,98,98
"12583","{god,lol}",0.000193528409970584,25,25
"12584","{god,try}",0.000201269546369407,26,26
"12585","{god,right}",0.000216751819167054,28,28
"12586","{god,wait}",0.000170305000774114,22,22
"12587","{god,pc}",0.00020901068276823,27,27
"12588","{bad,god}",0.000170305000774114,22,22
"12589","{god,great}",0.00018578727357176,24,24
"12590","{day,god}",0.000170305000774114,22,22
"12591","{god,stop}",0.000224492955565877,29,29
"12592","{god,oh}",0.00143985137018114,186,186
"12593","{god,hope}",0.000170305000774114,22,22
"12594","{god,man}",0.000224492955565877,29,29
"12595","{anthony,god}",0.000270939773958817,35,35
"12596","{god,thank}",0.00106827682303762,138,138
"12597","{fuck,god}",0.000247716364762347,32,32
"12598","{damn,god}",0.000936677504257625,121,121
"12599","{etc,like}",0.000820560458275275,106,106
"12600","{etc,good}",0.000379315683542344,49,49
"12601","{etc,people}",0.000418021365536461,54,54
"12602","{etc,new}",0.000278680910357641,36,36
"12603","{buy,etc}",0.000356092274345874,46,46
"12604","{amd,etc}",0.00025545750116117,33,33
"12605","{etc,time}",0.000317386592351757,41,41
"12606","{etc,get}",0.000301904319554111,39,39
"12607","{etc,know}",0.000263198637559994,34,34
"12608","{etc,think}",0.000301904319554111,39,39
"12609","{etc,video}",0.000286422046756464,37,37
"12610","{etc,game}",0.000456727047530577,59,59
"12611","{etc,want}",0.000317386592351757,41,41
"12612","{etc,nt}",0.000224492955565877,29,29
"12613","{etc,go}",0.000294163183155287,38,38
"12614","{etc,need}",0.000224492955565877,29,29
"12615","{etc,intel}",0.0002322340919647,30,30
"12616","{etc,thing}",0.000332868865149404,43,43
"12617","{etc,nvidia}",0.000239975228363524,31,31
"12618","{etc,year}",0.00020901068276823,27,27
"12619","{etc,look}",0.000224492955565877,29,29
"12620","{etc,use}",0.000418021365536461,54,54
"12621","{card,etc}",0.000239975228363524,31,31
"12622","{etc,work}",0.000301904319554111,39,39
"12623","{etc,well}",0.000224492955565877,29,29
"12624","{come,etc}",0.000178046137172937,23,23
"12625","{etc,way}",0.00018578727357176,24,24
"12626","{actually,etc}",0.000193528409970584,25,25
"12627","{company,etc}",0.000270939773958817,35,35
"12628","{etc,gpu}",0.00020901068276823,27,27
"12629","{apple,etc}",0.00018578727357176,24,24
"12630","{etc,mean}",0.000178046137172937,23,23
"12631","{etc,play}",0.000224492955565877,29,29
"12632","{etc,pc}",0.0002322340919647,30,30
"12633","{etc,run}",0.000178046137172937,23,23
"12634","{etc,sell}",0.00018578727357176,24,24
"12635","{etc,pay}",0.00020901068276823,27,27
"12636","{etc,long}",0.00018578727357176,24,24
"12637","{end,etc}",0.000201269546369407,26,26
"12638","{etc,high}",0.00018578727357176,24,24
"12639","{etc,start}",0.000178046137172937,23,23
"12640","{etc,stop}",0.000193528409970584,25,25
"12641","{etc,google}",0.000201269546369407,26,26
"12642","{etc,gaming}",0.0002322340919647,30,30
"12643","{etc,support}",0.000178046137172937,23,23
"12644","{etc,pretty}",0.00018578727357176,24,24
"12645","{etc,stuff}",0.0002322340919647,30,30
"12646","{etc,have}",0.000193528409970584,25,25
"12647","{etc,software}",0.000170305000774114,22,22
"12648","{like,medium}",0.000619290911905868,80,80
"12649","{good,medium}",0.000363833410744697,47,47
"12650","{medium,people}",0.000456727047530577,59,59
"12651","{medium,new}",0.000340610001548227,44,44
"12652","{medium,time}",0.000325127728750581,42,42
"12653","{get,medium}",0.000247716364762347,32,32
