LABEL,text
0,Boeing is confirmed to be affected by the Chinese 2FA hack but probably amounted to nothing. My Grandmother works for Boeing and got an email about a 2FA SMS hack but Boeing has other factors like badges multiple passwords and such that mitigate the effects.
0,4000.isn't it too early 
0,Sitting here in Germany laughing my ass off.
0,ginger snaps dipped in honey I should try that
0, turns to camera H E L L O G O R D A N
0,You can't tell me what to do when life gives me lemons i make beefstew.
0,Fry's Electronics ripped their customers off. I could accept a 20 50 markup compared to online Amazon prices but they were going for 150 300 more in their store.
0,Talking about scams and right after sponsoring Honey the biggest scam in the extension lol
0,talklinked on google privacy Really liked that format by the way : 
1,Maybe Somali pirate will capture that ship and we can get 1080ti off african ebay for 200.
0,Before AM4 all tech tubers: aaaaah noes again a CPU on that old platform AM3 . Still running with that old technology for years . nag nag nag . aaaaacks AMD your bad. Now they are updating their platform according the technological evolution and still tech tubers are nagging about AMD and telling everyone that it ain't fair. Sorry bunch of waste of your fathers seemen: What do you want 
0,Anthony is the only reason I watch and subscribe to Techlinked.
0,Who else wants a Ryzen iMac 28 inch 6k 
0,Dear Linus: Is everyone in your company THAT crazy 
0,i hope these idiots in government remember what happened with Prohibition in the 20's along with what is happening with drugs and other black markets now. BANNING FLAVORED ECIGERETTES WILL ONLY MAKE THE PRODUCT THAT MUCH MORE DANGEROUS. you will get who knows what in a black market and force law abiding citizens that don't desire tabacco or menthol flavored ECigerettes to the black market for their vape juice if they don't just make it themselves. you are not helping anyone you all can go suck a fucking turkey's ass.
1, We're not owned by Nvidia Makes a video titled AMD gave up 
0,Riley questions the DS of laptops Let us remember the roast: Linus sends actual job offer to Riley AFTER NCIX folds Oh gee I don't know I might need to talk to my wife about this YOU WOT M8 
0,Cant wait for 5fa when I have to show my birth certificate to login YouTube
0,No Apple won't let old products be repaired or restored to a usable condition. Before recycle you're supposed to try to reuse and reduce.
0,For all who did NOT get the quick bits reference 4:15 if you're an 80's to 90's kid you may appreciate this: https: youtu.be ts7 zxXXKQ #Nostalgiagang
0,You don't have to trust if you don't have anyone to trust Hah 
0,Linus needs to commemorate CES 2021 by elbow dropping some last gen laptops
0,When you are in the middle of a battle and must wait for the Windows update on your hololens.
0,what's with china creating crypto related hardware shortages
0,5:21 I guess no one remembers Bixby lol. It's such a failure it seems the first thing everyone does is figure out how to disab e it.
0,Last of us 2 is not about zombies it's about Christians who hate LGBT lol. Such a shame.
0,i suppose it shouldn't be too difficult to modify the beta driver to change the device id to the new id
0,THAT THAT IS AN INTRO
0,How is valve's behavior monopolistic 
1,I seen the site new something wasn't right when i saw a 3060 for 400
0,4:49 imagine Americans now hoarding meat
0,Starbucks over tim hortons never and your a canadain
0,If this is how funny Riley is when he's tired then somebody should stop him from ever sleeping again
0,Me when buying my next LG TV : Can I pay in hairs 
1,I bet the gpus will be for video encoding like quicksync
0,Title: Yay More ADS on YouTube Me: OH SO U LIKE ADS DIE NOW
0,This man should be the boss. Step aside Linus
0,Thank you for letting me go Yvonne.
0,Vessi shoes are durable i usely buy good 200 cad leather shoes and change them only each 5 6 years yup i take care of them cleaning and oil every month. . Vessi shoes realy look like cheapos shoes at wallmart ^^
0,Lol. Fantastic job environment. You guys are great.
0,EU: Hmmm how can we fine Google and Apple this month. We need money.
0,This host has ability to host a show well but I have no desire to watch someone who doesn't even follow tech at all it seems. He seems to know nothing about the history of topics the show has covered and again doesn't even seem to follow tech. It's actually kind of rude to put a host on like that. On a show like this that is.
0,Everyone talk about the her me while not knowing who she is but all I know is she likes anime
0,No news yet on Big Navi 
0,I like that it was bring your daughter to work day for Riley. Seems like she's a good kid 
0,What about the Xbox series X fridge
0,Madison I think that's her name whatever the rog girl you should host more tecklinked episodes And she loves Anime 
1,what about gamers who want mine their crypto at night or while they don't use their pc to help pay the bills. now they have to get a separate card 
0,i want more videos with her
0,Riley you'll be surprised to know what concealer does to a man's confidence.
1,People cimplaining how they can't upgrade while I'm here with my intel HUD integrated graphics
0,Is there any way we can get Riley to close his mouth for all the thumb nails Just sayin.
0,Why the heck is there somebody yelling s in the background it's annyoing as frick :D
0,I'm planning to ryzen 3600 or should i wait for ryzen 4000 released I'm okay waiting is it worth it 
0,Who is watching this with there first gen i7 
0,Doom on the moon lander Call that a DoomLander ; 
0,technews man or tech newsman 
1,GTX 11 series coming soon
0,Colton is getting fat yo
0,There's no new 2400g. They did noit bring any CPU with IGPU
0,That ending was ominous af lol
0,Why is technology so slow They could create anything but they still make this crap it's like people are addicted to getting a new phone. Every person who does that probably has bipolar disorder.
0,SAVE ME FROM WHAT plz don't do this to me we can work things out 
0,8k 120hz Press X to doubt 
0,This video was a rant and a half.
0,Gainward is a brand.so we live in a.planet.
0,ughhhhh she's taken over nooooooooo
0,Der Bauer is German and means the builder
0,Why does everyone seem to ignore that the benchmarks shown were all with Smart Acces Memory enabled If you are on any other platform than B550 or X570 you won't get those benefits. The differences aren't that spectacular if you take that into account.
0,so 1070's get 50% price cut 
0,Love the hair change at 1.58
0, Come on back on friday for more tech news but its friday in Australia 
0,Isn't 4G fast enough . With all the infrastructure that's needed the just plain ug Liness of all those base stations antennas the health concerns etcetera. Is it really worth it I don't know much about the health concerns but from what I've heard they're needing to put these base stations very close together and close to a lot of homes.It's is a huge concern to a lot of people.
0,When covid began I knew it was only a matter of time until someone marketed Bane's mask.
0,wow basically I need a new motherboard and cpu ffs.
0,Wow Great to see she did an effort before she came on camera.
0,A balloon can't leave the atmosphere and space debris are in well space so you're probably safe on that front
0,This made my day. Taran should host more
0,she outperformed all the others already. Not bad
0,This was a good start to my day : 
0,Netflix: forced to shut down operations Broadcom: HAHAHA NOW THEY HAVE TO BUY OUR SHITTY CABLE PACKAGES piracy increases by 10 000 000% Broadcom: HEY YOU CAN'T DO THAT 
0,Booho parts in the us that are already cheaper then the rest of the world especially used market will be a bit more expensive
0,Still remembered when someone make video about: Your CPU is spying on you And it was intel. Now its back With a phone. :p
0,Taran has changed something n his editing style which is good
0,Did you cut your own hair again Riley .
0,omg i got an anker add with linus in it watching this video.
0,Before tlaking about ponzi schemes would be nice if there was a warning.
0,The pronunciation argument for the .gif file format is simple to resolve: Just Joojle it
0,First 45 seconds felt like watching a therapy session.
1,LMFAO nah hardware unboxed is super biased. Just go through their library of content just constantly deepthroating AMD
0,5:25. um.mr. confused between the legs soyboy cook couldn't slam his precious wittle approval pen on a table let alone another person.lol. he slammed the press. facepalm . The idiot new media outlets use this bullshit incoherent verb all the time and should stop it. It's just shows their asininity.
1,I need RTX 3060TI. : 
0,Just spray some WD40 on the potentiometer for the controller sticks and voila stick drift is gone.
0,Spoiler alert should be more noticeable.
0,So b450 is now just as much of a dead end platform as intel 9th gen. You people that recommended a crappy ryzen 3 over the far superior 9100f really suck.
0,Bud I'm a dude. and I'm still saying this. We need you to get a makeover ASAP. Please ask someone for help 
0,Riley my boi. That. Little bit of hair under your nose doesnt fit you.
0,its 11:23 where i am this just popped up
0, Panini is already plural. 1 panino 2 panini
1,The 6800XT is 200 cheaper at least here. MSRP 3080's are a fantasy.
0,2:55 Finally I can actually FEEL playing Team Fortress 2
0,now that how you brake the news well done : 
1,yeah if these card are gonna throttle so much it'll shut down in farcry5 overwatch 144hz and basically any game released after 2017 just like my rx480 yeah fuck it i'm going back to nvidia not turing tho hell no 
0,Well title of this video should have been Everyone everywhere is in trouble 
0,if 3600xt boost to 3.7 and how much will 4600x will bosst 4.9 5.1 this might be the end of intel as gaming king
1,What about wx series card 
1,Here's probably a dumb question: Can I get a 2080 Super and plug it on my DDR4 motherboard to upgrade from a RX 570 
0,24 views and at least 50 comments. hmm
0, Android apps. Ohh . from the Microsoft Store Aww.
0,Dude I will buy anything with a random second screen Hell I own a wii u. there's at least 10 of us 
0,I like her. she seems angry 
0,I'm tired of Epic exclusives
0,You Riley . you get a like .
1,It's unlikely Nvidia will be able to take the low end market from AMD. 3060 at 400 is over priced and I doubt even a 200 3050Ti could match what AMD's got coming.
0,I kinda dig Linus' new look lol
0,James' shirt is blue. Sue me.
0, Blue light's good for the brain this is the content I came for 
0,Im not convinced Facebook isnt looking at WhatsApp chats but props to them for keeping up the shtick my thoughts exactly
0,People will be kicking themselves in few weeks if they miss the opportunity to buy and invest in bitcoin
0,ok crypto curr as to stop it's just creates a mess with huge power consumption graphic cards and cpus special cards and now storage argh.
0,One gets the sense that LMG among others is going to make fun of Just buy it for the rest of fucking eternity
0,isnt this the one that won the asus rig.
0,Come on James. A tent of a white shirt We both know you can do better than that.
0,Nice competition for both of this company. Hopely no others chipset makers coming to this
0,Great more idiots reporting leaks
0,She's cute and all but please put the guys back
0,It feels like Teran would be much better reading TechNews as 'the Straight Man'.
0,Just what we need mobile products for another year of non mobile stuck at home life.
0,This year is 2020 James.
0,Where is my red friend
1,AMD Rocks lol. Good play guys 
0,Huawei really are full of shit.
1,Btw Colorful won't be making Intel Xe. https: videocardz.com newz colorful confirms in official statement it is not launching intel iris xe graphics cards
0,Getting hard to by Intel I haven't bought intel in about a decade on purpose. SMH. catch up peeps lol
0,This is awesome because she can actually be on screen by herself and still kill it
0,Cloud gaming I'm still on DSL
1,Rumored Leaked Prices USD : 3060: 399 3070: 599 3080: 800 3090: 1300 RIDICULOUS. If this is true way to go and kill budget pc gaming Nvidia. An entry level card or a medium spec card should never cost more than a basic entry console or a high performance console. This is gonna turn a lot of entry level PC builders towards the new high performance consoles and keep a lot of current pc builders from upgrading for a while simply because its no longer going to be cost effective to build a pc rather than buy a console. GG Nvidia.
0,Sleep is temporary tech news is eternal
0,I see Anthony I click.
0,Pixel release seems about right considering all previous releases.
0,Which was the worse idea: Google Stadia or Riley's Moustache 
0,after announcing game prices in my 2nd world country it seems no one wants to buy PS5 digital version. second hand market will be strong paying fucking 80 for a new ps5 game in country that doesn't even have is too much.
1,tonight may be a good time to buy amd stock. : gotta love some Riley host action totally spelled his name wrong 
0,have we reached the end of Moore's law 
1,why would someone buy standard gpu for minign when ASICs are more effective 
0,My Security advice on the Pegasus remote access total control democratorship evidence forgery tool malware: Buy an old GSM voice only Motorola International 3200 brick from early 1992
0,4:03 learning about local events on techlinked huh. For real didnt know about that.
0,i wish ltx is in aussie
0,A cloud gaming console eh All I can say is: Rip australia
0,Damn Linus is looking a little different hosting this video. COVID must have hit him hard he did a great job anyways.
0,Hey I'm not a long time subscriber but is that Linus's wife 
0,0:38 Madison being hired has definitely influenced Linus or the writer lol
0,Ah yes an ARM based x86 processor Yeah no its just ARM 64 bit arm64 aarch64
0,I had a dream with linus tech tips that he came to the states in PA.
0,omg She's a natural host.
0,Was that survey before the reviews for the next gen processors came out showing AMD is head and shoulders above Intel now 
0,Im not going to lie she still has a lot to learn and it sounds like Im listening to a school presentation
1,You would think that would lower GPU price 
0,haven't bought it. it looks like geek GTA
0,Yo James GOOGLE 4 LIFE 
0,Nissan dont want to fill a car with pink damp detectors
0,He's so out of his shell nowadays I LOVE IT 
0,Most people left skype for Discord because Skype was so bloated Why does Discord feel the need to bloat up 
0,its a great feature with the new youtube video section ing. Linus charges up 
0,The airports spell 'FAT BUT'. Thank me later.
0,Make Dennis a regular at TechLinked. He has what it takes to host just like Riley does but different at the same time.
0,What's with the green light from the left 
0,Intel. That kid from school who was once the boss of the yard but then someone showed off his pants. I wonder who did show off Intel's pants. Hmmm.
0,I don't know if I've watched the whole video or not because the sponsor popped in halfway through. I don't want to risk watching 3 minutes of ads.
0,Frosting.icing.sugar. ITS CREAM Cookies and cream 
0,Maybe you do but others don't 
1,Pff looking at graphic cards in a Portuguese site of course they overpriced. Even the 3080 got a bump in price recently and they were never available.
0,1:46 When apples are too expensive you can always get a good raisin
1,I am an AMD fans because I'm poor
0,Make an Anthony shirt pls
0,Robot dogs don't fetch balls Riley They fetch ball joints
0, elonmusk 5:35 If he heard it you know he would do it
0,I wasn't convinced until the spontaneous I have the power of God and anime on my side 
1,Well I am very glad that I've got everything AMD. Pulled a switch from Intel Nividia to all AMD. It's not worth going anymore for Nividia GPUs as AMD is just taking the lead each year. And ill sure get the new 32gb 6800 Pro as well no need for Ray Tracing when you can run Arma whit 100 mods and over 100 fps whit a AMD GPU. Where Ray Tracing is only useful for visual aspect not performance.
0,I can't even tell I'm headshotted now 
0,i keep watching these at 3am
0,Consoles should be banned by law PC IS A GOD OF GAMING
0,LETS HAVE TARAN IN TECH LINKED MORE
0,it's called artificial shortage just like what they did to pascal
0,Let's be honest the Australian Gov't buckled and made amendments to the digital media law Facebook was disputing. I mean they are still threatening Google and don't understand the actual impact it'll have on Australian consumers and businesses. The majority of people here blindly follow the Gov't just like the rest of the Western world and think they will be OK w o Google Maps and Services.
0,I. I was entertained by tech news. Subscribed.
1,Linus: reeing from Intels GPU releases Linus when was this reaction when Optane came out :3
0,Isabelle from Animal Crossing. but still no Waluigi Oh Nintendo You're tone deafness to your own franchises and your fan base never ceases to amuse me 
1,But secondary market sells cheaper or costlier. But should the person who ordered or pre ordered or paid more should get it though it's bad for necessity items but this is a luxury So is nvidia doing bad Really 
0,shush researchers Intel's spyware is being exposed and the back doors they built into there chips are being exposed feeling paranoid yet Intel users.
0,AND IT'S TIME TO SPEND A BUNCH MONEY ON HALO GAMES FOR MY PC We haven't been able to say that in a long long time.
0,1:10 Happened to me. even to I installed w11 without activating ftp
0,Guess 1 000 000 000 000 still isn't enough money to build a professional grade i9 laptop that doesn't throttle.
0,GOD DAMN IT who the hell is editing TechLinked Fkg learn how to COLOR CORRECT Every host in every video is fkg red as fk Are you blind or dumb REDUCE the fkg amount of RED on the videos Jesus Well more like orange. But it's still BAD 
0,i never expect to hear a I'm on a Boat' reference in my tech news
0,I cant wait for H.266 I mean I already invested much of my video file storage for H.265 but whatever. Ill make a new video file storage.
0,Hope Nintendo games come to xbox if dis is true. Donkey Kong remastered super Mario remastered ect And pokemon games on xbox 0 
0,man these thumbnails and titles are horrible lmao
0,I feel like Amazon is just launching the satelight internet project because Jeff Bezos wants to take shots at Elon Musk. SpaceX has been working on the StarLink project long before Amazon.
0,2011 and newer Pft. Still rocking a good 'ole overclocked q6600. : .yes there are many drawbacks.
0,Yes Bye Newf entanglement. though I guess we are part of Canadian culture
0,When you don't mention : That's a cool shirt I have lttstore.com in your video. Oups
0,New AMD processors are SLAYING Intel pussy 
0,Nailed the Spanish accent 1:16
0,there have been 16 core i9's and threadripper cpus for a little while now. the fact that amd is releasing a 16 core cpu isn't new it's just the fastest.
0,Whatever music is going on in the background i kept thinking my toaster oven was going off. It's like putting a knocking noise or police sirens in as song.
0,You can watch any 30fps video on YouTube in 60fps. I did it with this video You just watch at double speed.
0,and what does that make twitch. broken.
0,Hauwei's BRAND NEW OS . Which is just a fork of Android 10. Uses their BRANE NEW liteOS micro kernel Neato . It's just the Linux kernel renamed. What a joke.
0,PC and Console getting close
0,I have 4 gb of v ram fight me
0,We wanna see railey here I love railey. like I will ever 
0,Lol I disabled Google assistant the moment I got my phone. Jokes on them
0,Where have I heard that one before 
0,Way to go waaaaaaaay out of the park for this linus gotta be realistic
0,Good job Alex Now where's Riley 
0,That wasn't one minute ahead you monster
0,I'm just a simple man I hear attorney general I laugh
0,Anthony is majestic. I Will always watch a video hes in.
0,No one wants turbo lag in their CPU
0,I gotta say out of all the flexible screen phones coming out the Oppo X 2021 looks insane. The true phablet experience.
0,I can use Google Maps AR in Germany
0,i love to see madison in a video making another pc with linus 
1,AMD will start to release LEG
1,I think onboard amd vega gpu is faster than gt 1010
0,This bro is funnier than Linus. Give us more of this bro. We demand it.
0,5:43 Just wait till you get something in your eye and start blinking like crazy the zoom in and out will make it look like you're in a game where the fov is glitched xD
0,Just watched GN Disappointment build 2019. Intel did win that one
1,NOOOO THEY TOOK ALL MY GPU DETAILS Ha ha Xbox gpu does render
0,Seriously though just get a casio.
0,Anyone notice his Austin Powers reference 
0,AMD has RYZEN from Intels ashes to THREADRIP Intel apart. [26 11 2019 15 44.]
1,I got an nvidia ad when I clicked on this video
0,The editing on this episode was the worst. The cursor moving the carousel during the sponsor spot is visible and somehow two takes of the same joke were included in the xbox segment.
0,Not a whole lot of titles out there with DLSS 2.0 implementation though. It's really great when its there and implemented well but its current distribution still makes it narrow exception rather than rule.
0,The only thing I'm screaming to Anthony is GET ON A DIET AND LOOSE WEIGHT. WE WANT YOU TO LIVE LONGER. LINUS NEEDS YOU 
0,Ohh halo will be released on my birthday now I know what I want 
0,I don't know how the globe chip shortage hasn't been fixed yet there are so many people that have been affected by it that everyone knows about it. a ton of people have been talking about it so i don't know how it hasn't been fixed yet you would think that the companies that make the chips or silicon would ramp up production more to meet demand.
0,Riley is the best thing that has happened to tech
1,I dun care about poetry Only if they sell me a GPU will I then care
1,I just wanted to buy a fucking nvidia 1050ti bur the miners took it as well now it costs 30 thousand rupees or 900 dollars my gos
0,I need my TechLinked fix. yeah Now I have to wait till Friday 
0,Where do I go to look for the great Panini Overlord now 
0,I have no idea what is the difference between news and quick bits. Must be some journalism thing. Just read the news please it's all news
0,I clicked this video while sitting on the toilet. I ain't going anywhere 
0,Its official Everyone likes her She famous 1 million plus views. Thats awesome 
0,14th april is indonesian general election so that probably a better news than the election :3
1,what a coincidence AMD GPU on my brothers birthday and NVIDIA GPU on mine
0,Its 475 dollars in India RIP 
0,China Will Launch a Constellation of 36 Satellites to Inspect Natural Disasters
0,i want moire madison at ltt
0,Radeon on a glow up 
1,I thought people didn't buy reference cards anyways
0,how alpha can an outro get 
0,Reggie isnt retiring until April
0,Idk if you've noticed but this video has 1 2 the Like Dislike ratio of the last one and I'm sure it won't take a genius that it's because of that RSL sponsorship
0,Excel is not a database
0,I didn't know there was a ball deodorant. Do you just dip your ball sack into the wet aromas 
0,Who else is excited for cyberpunk 2077
0,Sega has money for this kind of R&D
0,Yes the spectrum prices are increasing I work for spectrum and have been seeing this.
0,0:04. That Robert De Niro though xD
0,My god Riley is looking good.
0,Sir Anthony take it easy on us
0,Jesus fuck this video is 20% sponsor
0,1:44 welp I guess it's time to nope out to a new warehouse and burn this one
0,Riley can you be my pilates instructor due to the perfect form in the intro 
0,Bring her back soon ^ ^
0,Hell yeah power PC bitch 
0,Dennis is so weird i love it
1,Swapparuu with my 1080 : 
0,Doesnt apple make people give them their LLVM IR if they wanna put something on the App Store If so they can just recompile all the apps for ARM unlike windows.
0,5:30 I don't to split haird here but There something wrong with this sentence. I don't exactly what it is.
0,If you make a patent open for all to use why even patent it Just put it in the public domain.
0,Why does it look like they forgot to increase the contrast 
0,They haven't seen terminator they've seen Person of Interest
1,The title was WTF is this NVidia 0 before change
0,glad i suffered the wait for RDR2 pc can't wait to buy it on the rockstar game store then again on steam.
1,More interesting would be if the boost will ever work when a Ryzen and rtx card are combined
1,Shintel got really scared when AMD came back into laptop market and is now overcompensating for years of stagnation.
0, [Need Joke] Works for me so. But it gets old fast just saying.
0,Linus I think it's about time you wash that T Shirt. How long has it been now 3 4 weeks still has the tape on it.
0,You missed a timestamp for the Boston Dynamics Spot story apparently Google doesn't like colons 
0,why did linus shave 
0,Oh wait there's another US election Well. I guess it can't get any worse right .
0,Why do i hear discord sounds in the background.
0,Will it cost an ARM and a LEG though.
0,I am eyeballing the 3800x and get off of this old 6700K.
1,Finally a card that even scalpers won't want to buy
0,Oh fuck off with the spoilers Linus. Way too soon jerk 
0,bruh does anyone notice how we can select what part of the video we can watch now like each different topic has its section
1,Buying used 2080Ti seems like the best option right now
0, just wait for the supers Riley face after James said it make me laugh
1,It's a hard g Unless you pronounce graphics like giraffe. Graphics interchange format. Gif with hard g
0,I never get enough bits.
0,Im definitively getting that cybertruck.
0,aaah star citizen the biggest crowd funding sunk cost phallacy experiment ever sad to everybody that spend anything more than the base pledge
0,dont do that intro ever again
0,I just want Inbox back
0,Alexa and Cortana together Some girl on girl action Me gusta 
0,if Why wouldnt they tell the truth 
0,Don't worry I got the AoE reference.
0,You want to have tik tok band gather signatures for a petition I'll be the first to sign it right here.
0,Why not just always leave RAGE MODE on 
0,4:25 That Angela Merkel impersonation though XD
1,Can i download some of those 300k GPU's Or maybe i can mine them : 
0, that's the techhumour bits
0,Had a baby in May. I can now catch things with my eyes closed. Congrats Riley.
0,Tarren ordered a Stream deck XL asap right RIGHT bet the master editor did as he damn should
0,I don't understand the intro I'm guessing it's to do with USA and probably the orange Neonazi but I come from the part of the world that doesn't think the world revolves around America
0,Imagine a 12 billion transistor CPU
0,They are back on Friday 7:00
1,I have the same problem as nvidia
0,As a person who uses wireless headphones I'm still pissed that they won't be having a headphone jack bc I have a car from 1991 and use an aux cord in my already upgraded head unit looks like I will also not be getting another note device
0,I'd love to see more Taran on the mai Channel 
0,The video came out like 15 mins ago. I'm in India and it's 3rd Nov but YT still shows that it released on Nov 2. What's the deal eh 
0,I'm not surprised Chrome OS overtook macOS seeing as how every school was giving them out to students this year.
1,am i the only one that thinks maybe amd knows something we dont does intel have a trick up its sleeves after all is this why amd is being aggressive now before intel strikes back in the next year i dont know and neither do you. its fun to speculate though
0,my car is running out of gas and the lines to buy gas are insane i guess i gonna be walking to work
1,And yet the Xbox and PS5 are running AMD X86 and Vega Geaphics what consoles are running arm 
0,Was he trying to sell us a dose of tech news 
0,i would hate it if any of those are faster than my laptop .
0,In the next intro will Riley say I know Kung Fu. 
0,It'S rUsSiA Meanwhile China is literally using that tech on Indian soldiers on the border with Tibet
0,Dennis is the real Golden God.
0,Just hope that Logitech doesnt remove the merch that Streamlabs provides to its streamers.
0,Wait a sec just how many YouTube channels do you work for 
0,Linus has finally hit puberty
0,its GIF not jif period.
0,You need to do more stuff dude you are so watchable. I love that you are back on the You tubes.
0,That was an awesome episode Really enjoyed Madison hosting the episode her style really fit the content and is refreshing I hope she enjoyed it because more of her in Techlinked would greatly benefit the show 
0,Apple does not need your privacy Peple:lets buy an iphone Apple:Iphone 10r cost 700 dollars People:screw apple Lets go and buy google pixel 3a.why should we care about our privacy.
1,Don't buy they f cked up the prices of gpu and now they selling their used gpu that maybe over used in mining for a price that still higher than the msrp.
0,Remember Snowden saying that it was illegal for the NSA to spy on Americans so they would just give their software to other countries and tell them to do it instead Yeah why even bother with other countries when you can get corporation to do it for free. As if this is noble in even the most corrupted definition of the word. Just look at how they are treating the one six Tour De Capitol Hill participants who freely gives information.
1,Am I the only one who sees Nvidias long game here 
0,Hows your brother matt doing. I heard he got blinded by lasers
0,what happend to ur shirt.
0, YOU CAN STILL PLAY CYBERPUNK EVEN WHEN YOU REFUNDED THE GAME ONLY DOWNSIDE IS YOU CANT UPDATE 
0,Apple videos are already taken down.
0,Was your colorist sick 
0,When your new 16 core CPU is supposed to only match the performance in MULTI THREADING of your competitor's six core.
0,We need 10 more likes for a majority on this video let's go 
0,I'm surprised that they didn't mention sam
0,I wanted to buy one at my local online store but. It sold me a Ryzen 5 3400g for 586.79 
0,Like magic the schwartz can do whatever someone who uses it can develop and master. space balls reference there for the ignorant . Developing and mastering new skills takes luck in recognizing the possibility more luck in not dying from using a new application blindly and lots of practice time decades if not longer . Since most sentient beings are frail mortals it is amazing that any magic or schwartz skills are developed at all.
0,This episode taste like chicken 
0,The Meme's are strong with this one
0,Holy shit google is a publisher at this point. Nuke them.
0,Well that's it then my next CPU is an AMD.
0,Is this the real Maddie or just a clone 
0,can anthony do a neck reveal
0,R DNA. They could have just used RNA.
0,Biggest tech news for me is that Tik Tok and 50 chinese apps have been banned in INDIA by the government.
0,Madison great first presentation a natural.
0,Nothing gives me greater joy than removing or disabling bloatware from Android phones. Living without com.wssyncmldm com.samsung.android.forest com.samsung.android.scloud and many many others is amazing.
0,Still waiting for samsung to readd the head phone jack. Won't be buying a new phone from them until they do.
0,I guess Linus is still upset over his iMac Pro.
0,SICK of overclocking I've hooked up several car batteries to my motherboard. Nothing
1,that's why I always set a frame limit in the Nvidia Control pannel and set it to 2X my monitors frame rate so I can have all the frames but never get coil wine by running a main menu at 3000 FPS
0,Do the Butthole 10 10
0,We'll see those Snapchat innovations when Instagram 'borrows' them
0,I'll take the red pill please
0,Idk man that thumbnail looks kinda sick ngl
0,please no more dennis his delivery annoys and his accent makes him hard to understand
0,Reasons I watch this channel. The tech news Maybe sorta kinda The banter Definitely yes.
0,ahhh this is her job and to talk shit to linus
0,4:51 Xbox needs to join Playstation on this move. This won't only help console players but will provide a much better experience for crossplay games. It's illogical not to at this point besides pushing their own proprietary services. Get with the times corpo's 
0,Welcome back normal tech news last one sucked
0, 6ft instead of a 10ft cable based on community feedback That community must be completely and utterly sucking balls. I don't know a single person who'd ever want a shorter cable but I know lots who have extensions plugged because those 6ft cables are always too short.
0,Anthony is a machine 
0,Is it just me or is there some tension in this video 
1,Hoping sponsor Honey does not recommend Kwest when looking for GPUs Oof
0,I'd like to point out Tech link for the UK is uploaded at 6am on a Tuesday Thursday and Saturday. I just found it funny is all that it still lists the upload date as the 14th when it only uploaded 20 minutes ago for me.
0,I dont really care if Epyc is winning. Its not a consumer cpu and doesnt affect me at all. Im not gonna be slotting an Epyc into my practical pc. Just like Xeon doesnt affect me. And yes you come across as a major fanboy.
0,I don't want to be THAT guy but it says no views
0,Is there a version of these videos without the voice chiming in every 30 seconds 
0,Did Linus feel sorry for insulting Madison so he gave her a job. and now she is taking over. hmmm. or maybe this was Linus' retirement idea all along 
0,Bing is my default search engine LOL.
0,The switch doesn't have a disc drive. Lol
0,TLoU2 was worse than bad almost universally panned by fans of the original. This casts doubts on the decision process for these game awards.
0,Can we get a DAYTONAAA techlinked intro 
0,Still rocking my i5 4460. Think it might be time to upgrade my rig
0,I can tell uncomfortable yvonne is reading the ad someone rlly fuked up the schedule huh 
0,Ltt should make some things like this a podcast and also the fridaynight thing i dont recall the name
0,Wait. Rubio has a Twitter account too 
0,Linus why you so red 
0,steam has the worlds best exclusives they just need to make them
0,Project Brooklyn Does it come with Tims My B 
0,Someone edit the intro into a song
0,AND THE PEOPLE'S ELBOW WIIIINNNNNNSSSSSS
0,Im watching this in class lol
0,I got lucky and managed to score one due to some new antibot measures and a completely random drop at best buy. octoshop is such a great chrome extension for alerting me to it
0,Aww i let the news go a bit stale im so late
0,more singing more clocks less close ups. ouch my eyes 
1,Finally a card to get 15fps with integrated graphics
1,Intel has been supporting resizable BAR since Haswell. It's just no board manufacturers wants to implement it.So it's basically AMD imitates intel's thing not intel steals AMD's.
1,Shits on EVGA the one card that was held back from public sale to fix the issue. and was transparent about the issue.
0,Linus. You can try to install lakka retroarch on you nintendo switch. Then you can play n64 and other retro games on you switch. Undetectable.
0,I need more British accent Anthony 
0,My TS 1000 never had a virus problem.
0,Return of Anthony. A well welcomed surprise.
0,Just got STADIA to play Cyberpunk2077. no joke 
0,where tf are the benchmarks
0,Everything you said about r wallstreetbets is fucking wrong 
1,But amd understands and is supportive
0,2018's called they want their processors back
0,well was intrested in that Sega console. But if they did remove Sonic 3 because of MJ then they can screw off because clearly they haven't looked at the lies told about him by those 3 people. and made a 1 sided hit piece with proven lies and problems alllll over the place with timing
0,Last time: Navi This year: Big Navi Next year: Huge Navi Next to next year: OMEGA Navi .and the list goes on
0,Eh don't care about infinite. MCC is on PC that's enough for me.
0,Do not support Sony Entertainment I repeat do not support Sony Entertainment they are abusing the dmc's take down system on YouTube ask the quartering Geeks and Gamers Angry Joe and many many other channels that had unjust dmca takedowns issue to their channels through their Shield company move so limited.
1,Id most likely buy a GTX 6969 Ti . id want it just for the numbers 
0,That ending part its pure gold
0,A100 Raspberry Pi crysis 140 FPS
1,Seize the means of gpu production 
0,The juicer joke is fine for Linus but Anthony is too smart for that. Please do better.
0,Well now it's a competition. Is Madison or Riley better at tech news. She is so good tho
1,I'll take the gpu no problem
0,Cant be feeling bad after a Techlinked video its just factual
0,Shut up about your sponsors dammit
1,we really need more companies to make mid ranged gpus
0,Antony is always hungry you can see that on his look. If cpu are delicious then everything is lol.
1,Is it just me or is it like 10th time that lmg made another amd won video 
